datetime,open,high,low,close,volume,symbol,company_name
2025-01-31,210.55,213.5,209.13,212.0099945,1266300,LHX,L3Harris
2025-01-30,207.39999,213.25999,206.029999,212.059998,2189700,LHX,L3Harris
2025-01-29,213.91,215.92,211.42,211.95,1540400,LHX,L3Harris
2025-01-28,221.95,223.8,212.81,213.3,1543400,LHX,L3Harris
2025-01-27,220.99001,224.0,219.82001,222.28999,1227500,LHX,L3Harris
2025-01-24,219.12,220.17999,218.070007,218.64999,847700,LHX,L3Harris
2025-01-23,221.83,222.82001,217.36,219.78999,1278500,LHX,L3Harris
2025-01-22,221.58,221.58,218.2,220.059998,1178000,LHX,L3Harris
2025-01-21,219.55,224.3,219.55,222.86,1280000,LHX,L3Harris
2025-01-17,218.72,219.37,217.029999,218.16,778300,LHX,L3Harris
2025-01-16,213.60001,218.52,213.58,218.48,1057900,LHX,L3Harris
2025-01-15,215.99001,216.14,213.11,214.14,981400,LHX,L3Harris
2025-01-14,215.029999,215.99001,213.25,214.89,953100,LHX,L3Harris
2025-01-13,207.72,214.39,207.72,213.92,1150500,LHX,L3Harris
2025-01-10,207.58,208.8,205.2,208.28,1745200,LHX,L3Harris
2025-01-08,205.12,207.44,203.85001,207.14999,1413600,LHX,L3Harris
2025-01-07,204.82001,206.60001,202.75999,203.0,1414100,LHX,L3Harris
2025-01-06,208.71001,209.31,203.39999,204.28999,1369600,LHX,L3Harris
2025-01-03,207.0,210.14999,207.0,209.75,902200,LHX,L3Harris
2025-01-02,210.25,210.78,207.17999,207.36,969700,LHX,L3Harris
2024-12-31,209.62,210.78,208.37,210.28,840300,LHX,L3Harris
2024-12-30,210.059998,211.22,208.35001,208.94,811700,LHX,L3Harris
2024-12-27,212.0,214.21001,210.69,212.37,655500,LHX,L3Harris
2024-12-26,213.080002,214.25,212.25,213.59,720300,LHX,L3Harris
2024-12-24,212.2,213.42,211.64999,213.32001,324800,LHX,L3Harris
2024-12-23,213.64999,214.020004,211.53999,213.029999,861200,LHX,L3Harris
2024-12-20,210.64,215.22,209.84,213.55,1664800,LHX,L3Harris
2024-12-19,212.31,216.089996,210.25,210.64,1016800,LHX,L3Harris
2024-12-18,218.71001,219.7,213.22,213.42,1146600,LHX,L3Harris
2024-12-17,220.97,221.89999,217.81,218.45,2286600,LHX,L3Harris
2024-12-16,223.62,225.31,221.41,222.039993,1420700,LHX,L3Harris
2024-12-13,223.85001,224.84,222.0099945,223.16,967700,LHX,L3Harris
2024-12-12,227.61,228.77,223.32001,224.35001,1421200,LHX,L3Harris
2024-12-11,231.089996,231.84,228.14999,228.87,666800,LHX,L3Harris
2024-12-10,229.58,232.58,227.36,230.67999,911800,LHX,L3Harris
2024-12-09,233.75,234.050003,228.85001,229.75999,1260800,LHX,L3Harris
2024-12-06,238.28999,239.10001,234.10001,234.64,1470100,LHX,L3Harris
2024-12-05,239.50999,239.7,236.28,238.14,901100,LHX,L3Harris
2024-12-04,239.080002,242.24001,238.45,240.48,928500,LHX,L3Harris
2024-12-03,243.34,243.34,239.69,239.86,731000,LHX,L3Harris
2024-12-02,246.25,246.25,241.5,242.82001,970800,LHX,L3Harris
2024-11-29,247.28999,247.81,244.92999,246.25,442000,LHX,L3Harris
2024-11-27,246.28,247.48,244.92,245.33,551500,LHX,L3Harris
2024-11-26,243.27,246.080002,241.52,245.58,765800,LHX,L3Harris
2024-11-25,247.8,248.42999,239.42,240.60001,1268400,LHX,L3Harris
2024-11-22,247.16,248.56,246.45,248.16,655800,LHX,L3Harris
2024-11-21,244.41,248.47,243.50999,246.60001,858800,LHX,L3Harris
2024-11-20,242.53999,244.44,241.10001,244.36,806600,LHX,L3Harris
2024-11-19,246.10001,246.59,242.58,243.58,784100,LHX,L3Harris
2024-11-18,246.47,247.55,243.84,244.27,741600,LHX,L3Harris
2024-11-15,247.52,250.28999,245.5,247.0,1910700,LHX,L3Harris
2024-11-14,261.20001,261.76999,247.27,248.16,1299800,LHX,L3Harris
2024-11-13,262.57001,265.60999,261.17999,261.64999,610300,LHX,L3Harris
2024-11-12,265.0,265.64999,261.0,261.72,949500,LHX,L3Harris
2024-11-11,262.84,265.73999,262.31,264.22,694800,LHX,L3Harris
2024-11-08,256.0,261.75,255.56,260.60001,868500,LHX,L3Harris
2024-11-07,257.019989,257.34,254.12,254.81,649300,LHX,L3Harris
2024-11-06,260.0,260.0,253.50999,256.45001,893500,LHX,L3Harris
2024-11-05,247.41,251.21001,247.070007,250.95,593100,LHX,L3Harris
2024-11-04,247.92999,248.61,244.87,247.070007,791400,LHX,L3Harris
2024-11-01,248.57001,251.72,247.28,247.48,852200,LHX,L3Harris
2024-10-31,246.21001,249.27,244.95,247.47,1254000,LHX,L3Harris
2024-10-30,245.020004,247.059998,244.73,245.41,714200,LHX,L3Harris
2024-10-29,249.45,249.95,245.070007,245.070007,689400,LHX,L3Harris
2024-10-28,253.16,253.45,247.96001,248.029999,1033400,LHX,L3Harris
2024-10-25,257.81,258.89001,252.0,252.81,1622100,LHX,L3Harris
2024-10-24,246.0,246.49001,243.39999,244.17,845300,LHX,L3Harris
2024-10-23,246.77,247.8,244.71001,245.82001,459900,LHX,L3Harris
2024-10-22,247.85001,247.85001,242.74001,244.92999,534700,LHX,L3Harris
2024-10-21,250.0,250.88,247.46001,248.14999,703300,LHX,L3Harris
2024-10-18,249.0,249.16,246.96001,248.78,481900,LHX,L3Harris
2024-10-17,248.61,248.98,246.75,248.28,699300,LHX,L3Harris
2024-10-16,244.82001,248.36,244.82001,248.14,491500,LHX,L3Harris
2024-10-15,249.0,249.0,244.25,245.3,573600,LHX,L3Harris
2024-10-14,246.8,248.45,245.25,248.23,461600,LHX,L3Harris
2024-10-11,243.12,246.34,242.66,246.039993,692200,LHX,L3Harris
2024-10-10,245.88,245.88,241.0099945,242.35001,651900,LHX,L3Harris
2024-10-09,240.89,243.39,240.89,242.22,378800,LHX,L3Harris
2024-10-08,243.0,243.64999,239.58,241.28,462100,LHX,L3Harris
2024-10-07,244.080002,244.14,241.12,241.75999,412100,LHX,L3Harris
2024-10-04,242.74001,243.78,241.34,243.66,372700,LHX,L3Harris
2024-10-03,244.67999,245.94,242.62,243.11,691900,LHX,L3Harris
2024-10-02,245.28999,246.75999,244.10001,244.66,686300,LHX,L3Harris
2024-10-01,237.47,247.33,235.74001,245.28999,1250300,LHX,L3Harris
2024-09-30,236.0,238.49001,234.13,237.87,879500,LHX,L3Harris
2024-09-27,232.039993,235.36,231.5,234.99001,777500,LHX,L3Harris
2024-09-26,232.35001,234.92999,231.38,231.56,565800,LHX,L3Harris
2024-09-25,235.52,235.64,232.5,233.32001,754600,LHX,L3Harris
2024-09-24,237.36,237.63,233.75,234.74001,752400,LHX,L3Harris
2024-09-23,233.42,238.070007,233.17,237.73,687400,LHX,L3Harris
2024-09-20,229.75,233.57001,229.23,233.21001,1265900,LHX,L3Harris
2024-09-19,231.28,231.74001,228.88,230.46001,689700,LHX,L3Harris
2024-09-18,230.47,232.029999,228.45,229.71001,563100,LHX,L3Harris
2024-09-17,229.94,230.81,227.42999,229.71001,544500,LHX,L3Harris
2024-09-16,231.99001,234.28,229.61,231.71001,503200,LHX,L3Harris
2024-09-13,228.44,231.020004,227.78999,229.77,652600,LHX,L3Harris
2024-09-12,226.33,228.7,225.62,228.17,780300,LHX,L3Harris
2024-09-11,226.55,227.31,222.020004,227.0099945,727700,LHX,L3Harris
2024-09-10,230.0,230.5,226.50999,227.89,570300,LHX,L3Harris
2024-09-09,228.14999,229.78999,227.64,229.27,818700,LHX,L3Harris
2024-09-06,231.11,232.96001,226.3,227.23,640300,LHX,L3Harris
2024-09-05,237.32001,237.32001,230.35001,232.52,684400,LHX,L3Harris
2024-09-04,235.81,238.24001,235.81,236.5,718900,LHX,L3Harris
2024-09-03,236.67999,237.82001,233.86,235.28,754100,LHX,L3Harris
2024-08-30,233.75,236.94,233.21001,236.67,698400,LHX,L3Harris
2024-08-29,233.039993,235.35001,230.0,233.67999,602900,LHX,L3Harris
2024-08-28,230.55,233.31,230.37,231.95,551200,LHX,L3Harris
2024-08-27,228.75999,230.44,226.22,230.059998,597600,LHX,L3Harris
2024-08-26,231.25999,231.89999,228.35001,228.95,607100,LHX,L3Harris
2024-08-23,231.52,233.48,229.39999,230.67999,662400,LHX,L3Harris
2024-08-22,230.35001,231.59,228.94,231.21001,564500,LHX,L3Harris
2024-08-21,230.27,230.50999,228.080002,230.050003,372900,LHX,L3Harris
2024-08-20,230.37,230.37,228.72,229.64,396500,LHX,L3Harris
